,Число месяца,UTC,T,dd,FF,ww,N,vv,U,PPP,hhh,month
1334,28,19:00:00,1.0,Северный,6,SNRA,6.0,10.0,,1009.0,240.0,2
1335,28,19:30:00,1.0,Северный,6,SNRA,6.0,10.0,,1010.0,240.0,2
1336,28,20:00:00,1.0,С-З,7,SNRA,6.0,10.0,,1010.0,300.0,2
1337,28,20:30:00,1.0,Северный,7,,6.0,10.0,,1011.0,390.0,2
1338,28,21:00:00,2.0,Северный,5,,6.0,10.0,,1011.0,330.0,2
1339,28,21:30:00,2.0,Северный,6,SNRA,6.0,2013-05-04 00:00:00,,1012.0,210.0,2
1340,28,22:00:00,1.0,Северный,4,SNRA,6.0,10.0,,1012.0,270.0,2
1341,28,22:30:00,1.0,С-З,5,SNRA,6.0,2013-06-02 00:00:00,,1012.0,270.0,2
1342,28,23:00:00,1.0,С-З,4,SNRA,6.0,2013-09-04 00:00:00,,1013.0,240.0,2
1343,28,23:30:00,1.0,С-З,5,SNRA,6.0,10.0,,1013.0,300.0,2
1344,29,00:00:00,1.0,С-З,5,SNRA,6.0,2013-09-02 00:00:00,,1013.0,270.0,2
1345,29,00:30:00,1.0,С-З,5,SNRA,6.0,10.0,,1014.0,330.0,2
1346,29,01:00:00,2.0,С-З,5,,4.0,10.0,,1014.0,540.0,2
1347,29,01:30:00,2.0,С-З,5,,4.0,10.0,,1015.0,540.0,2
1348,29,02:00:00,2.0,С-З,6,,4.0,10.0,,1015.0,630.0,2
1349,29,02:30:00,2.0,Северный,4,SNRA,6.0,10.0,,1015.0,270.0,2
1350,29,03:00:00,1.0,Северный,3,SNRA,6.0,2013-05-02 00:00:00,,1016.0,270.0,2
1351,29,03:30:00,1.0,С-З,4,,4.0,10.0,,1016.0,510.0,2
1352,29,04:00:00,1.0,С-З,6,,4.0,10.0,,1017.0,600.0,2
1353,29,04:30:00,1.0,С-З,5,,4.0,10.0,,1017.0,600.0,2
1354,29,05:00:00,1.0,С-З,5,,4.0,10.0,,1017.0,720.0,2
1355,29,05:30:00,1.0,Северный,5,,4.0,10.0,,1017.0,720.0,2
1356,29,06:00:00,1.0,Северный,3,,4.0,10.0,,1018.0,690.0,2
1357,29,06:30:00,1.0,Северный,4,,4.0,10.0,,1018.0,690.0,2
1358,29,07:00:00,1.0,С-З,4,,4.0,10.0,,1018.0,780.0,2
1359,29,07:30:00,1.0,Северный,4,,4.0,10.0,,1019.0,780.0,2
1360,29,08:00:00,1.0,Северный,4,,4.0,10.0,,1019.0,960.0,2
1361,29,08:30:00,1.0,С-З,3,,4.0,10.0,,1019.0,960.0,2
1362,29,09:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,960.0,2
1363,29,09:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,960.0,2
1364,29,10:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1365,29,10:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1366,29,11:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1367,29,11:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1368,29,12:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1369,29,12:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1370,29,13:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1371,29,13:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1372,29,14:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1373,29,14:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1374,29,15:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1375,29,15:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1376,29,16:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1377,29,16:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1378,29,17:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1379,29,17:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1380,29,18:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1381,29,18:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1382,29,19:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1383,29,19:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1384,29,20:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1385,29,20:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1386,29,21:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1387,29,21:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1388,29,22:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1389,29,22:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1390,29,23:00:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
1391,29,23:30:00,1.0,С-З,3,,4.0,10.0,,1020.0,1080.0,2
